0,1,2,3,4,5,6
"West Ham
0
–
Portsmouth
1",bwin,+125,+215,+195,"Tuesday, 08 Apr 2008, 18:45",0:1
"West Ham
0
–
Portsmouth
1",Interwetten,+120,+210,+200,"Tuesday, 08 Apr 2008, 18:45",0:1
"West Ham
0
–
Portsmouth
1",Pinnacle,+120,+244,+252,"Tuesday, 08 Apr 2008, 18:45",0:1
"West Ham
0
–
Portsmouth
1",Unibet,+120,+225,+220,"Tuesday, 08 Apr 2008, 18:45",0:1
"West Ham
0
–
Portsmouth
1",William Hill,+129,+220,+210,"Tuesday, 08 Apr 2008, 18:45",0:1
"Derby
2
–
Fulham
2",bet-at-home,+175,+220,+145,"Saturday, 29 Mar 2008, 14:00",2:2
"Derby
2
–
Fulham
2",bet365,+200,+229,+140,"Saturday, 29 Mar 2008, 14:00",2:2
"Derby
2
–
Fulham
2",bwin,+175,+215,+140,"Saturday, 29 Mar 2008, 14:00",2:2
"Derby
2
–
Fulham
2",Interwetten,+170,+210,+140,"Saturday, 29 Mar 2008, 14:00",2:2
"Derby
2
–
Fulham
2",Pinnacle,+227,+224,+139,"Saturday, 29 Mar 2008, 14:00",2:2
"Derby
2
–
Fulham
2",Unibet,+200,+225,+129,"Saturday, 29 Mar 2008, 14:00",2:2
"Derby
2
–
Fulham
2",William Hill,+210,+225,+129,"Saturday, 29 Mar 2008, 14:00",2:2
"Arsenal
1
–
Middlesbrough
1",bet-at-home,-400,+400,+1100,"Saturday, 15 Mar 2008, 16:15",1:1
"Arsenal
1
–
Middlesbrough
1",bet365,+1000,+188,-175,"Saturday, 15 Mar 2008, 16:15",1:1
"Arsenal
1
–
Middlesbrough
1",bwin,-400,+400,+900,"Saturday, 15 Mar 2008, 16:15",1:1
"Arsenal
1
–
Middlesbrough
1",Interwetten,-370,+359,+800,"Saturday, 15 Mar 2008, 16:15",1:1
"Arsenal
1
–
Middlesbrough
1",Pinnacle,-345,+418,+1188,"Saturday, 15 Mar 2008, 16:15",1:1
"Arsenal
1
–
Middlesbrough
1",Unibet,-400,+400,+1200,"Saturday, 15 Mar 2008, 16:15",1:1
"Arsenal
1
–
Middlesbrough
1",William Hill,+400,-769,+2000,"Saturday, 15 Mar 2008, 16:15",1:1
"Portsmouth
2
–
Aston Villa
0",bet-at-home,+135,+220,+190,"Saturday, 15 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Aston Villa
0",bet365,-5000,+1100,+5000,"Saturday, 15 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Aston Villa
0",bwin,+135,+215,+179,"Saturday, 15 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Aston Villa
0",Interwetten,+140,+210,+170,"Saturday, 15 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Aston Villa
0",Pinnacle,+146,+216,+212,"Saturday, 15 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Aston Villa
0",Unibet,+129,+225,+200,"Saturday, 15 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Aston Villa
0",William Hill,-2000,+800,+2800,"Saturday, 15 Mar 2008, 14:00",2:0
"Birmingham
3
–
Manchester City
1",bet-at-home,+154,+220,+165,"Saturday, 29 Mar 2008, 14:00",3:1
"Birmingham
3
–
Manchester City
1",bet365,+138,+225,+210,"Saturday, 29 Mar 2008, 14:00",3:1
"Birmingham
3
–
Manchester City
1",bwin,+140,+210,+175,"Saturday, 29 Mar 2008, 14:00",3:1
"Birmingham
3
–
Manchester City
1",Interwetten,+129,+210,+179,"Saturday, 29 Mar 2008, 14:00",3:1
"Birmingham
3
–
Manchester City
1",Pinnacle,+143,+210,+219,"Saturday, 29 Mar 2008, 14:00",3:1
"Birmingham
3
–
Manchester City
1",Unibet,+140,+225,+185,"Saturday, 29 Mar 2008, 14:00",3:1
"Birmingham
3
–
Manchester City
1",William Hill,+137,+220,+200,"Saturday, 29 Mar 2008, 14:00",3:1
"Blackburn
1
–
Tottenham
1",bet-at-home,+145,+220,+175,"Saturday, 05 Apr 2008, 14:00",1:1
"Blackburn
1
–
Tottenham
1",bet365,+140,+240,+188,"Saturday, 05 Apr 2008, 14:00",1:1
"Blackburn
1
–
Tottenham
1",bwin,+140,+215,+175,"Saturday, 05 Apr 2008, 14:00",1:1
"Blackburn
1
–
Tottenham
1",Interwetten,+120,+210,+200,"Saturday, 05 Apr 2008, 14:00",1:1
"Blackburn
1
–
Tottenham
1",Pinnacle,+138,+233,+223,"Saturday, 05 Apr 2008, 14:00",1:1
"Blackburn
1
–
Tottenham
1",Unibet,+129,+225,+200,"Saturday, 05 Apr 2008, 14:00",1:1
"Blackburn
1
–
Tottenham
1",William Hill,+140,+229,+187,"Saturday, 05 Apr 2008, 14:00",1:1
"Bolton
2
–
Arsenal
3",bet-at-home,+480,+250,-167,"Saturday, 29 Mar 2008, 14:00",2:3
"Bolton
2
–
Arsenal
3",bet365,+400,+260,-137,"Saturday, 29 Mar 2008, 14:00",2:3
"Bolton
2
–
Arsenal
3",bwin,+425,+250,-167,"Saturday, 29 Mar 2008, 14:00",2:3
"Bolton
2
–
Arsenal
3",Interwetten,+320,+229,-133,"Saturday, 29 Mar 2008, 14:00",2:3
"Bolton
2
–
Arsenal
3",Pinnacle,+430,+240,-128,"Saturday, 29 Mar 2008, 14:00",2:3
"Bolton
2
–
Arsenal
3",Unibet,+380,+240,-133,"Saturday, 29 Mar 2008, 14:00",2:3
"Bolton
2
–
Arsenal
3",William Hill,+400,+250,-139,"Saturday, 29 Mar 2008, 14:00",2:3
"Aston Villa
1
–
Middlesbrough
1",bet-at-home,-167,+250,+475,"Wednesday, 12 Mar 2008, 18:45",1:1
"Aston Villa
1
–
Middlesbrough
1",bet365,+375,-345,+1100,"Wednesday, 12 Mar 2008, 18:45",1:1
"Aston Villa
1
–
Middlesbrough
1",bwin,-167,+240,+450,"Wednesday, 12 Mar 2008, 18:45",1:1
"Aston Villa
1
–
Middlesbrough
1",Interwetten,-154,+250,+350,"Wednesday, 12 Mar 2008, 18:45",1:1
"Aston Villa
1
–
Middlesbrough
1",Pinnacle,-175,+266,+576,"Wednesday, 12 Mar 2008, 18:45",1:1
"Aston Villa
1
–
Middlesbrough
1",Unibet,-175,+250,+550,"Wednesday, 12 Mar 2008, 18:45",1:1
"Aston Villa
1
–
Middlesbrough
1",William Hill,+250,-250,+700,"Wednesday, 12 Mar 2008, 18:45",1:1
"Portsmouth
2
–
Wigan
0",bet-at-home,-143,+240,+400,"Saturday, 29 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Wigan
0",bet365,-125,+260,+350,"Saturday, 29 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Wigan
0",bwin,-143,+235,+375,"Saturday, 29 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Wigan
0",Interwetten,-125,+220,+300,"Saturday, 29 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Wigan
0",Pinnacle,-115,+237,+355,"Saturday, 29 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Wigan
0",Unibet,-133,+240,+375,"Saturday, 29 Mar 2008, 14:00",2:0
"Portsmouth
2
–
Wigan
0",William Hill,-125,+250,+350,"Saturday, 29 Mar 2008, 14:00",2:0
"Wigan
0
–
Arsenal
0",bet-at-home,+509,+265,-182,"Sunday, 09 Mar 2008, 15:00",0:0
"Wigan
0
–
Arsenal
0",bet365,+550,+280,-175,"Sunday, 09 Mar 2008, 15:00",0:0
"Wigan
0
–
Arsenal
0",bwin,+550,+254,-200,"Sunday, 09 Mar 2008, 15:00",0:0
"Wigan
0
–
Arsenal
0",Interwetten,+450,+250,-182,"Sunday, 09 Mar 2008, 15:00",0:0
"Wigan
0
–
Arsenal
0",Pinnacle,+540,+278,-185,"Sunday, 09 Mar 2008, 15:00",0:0
"Wigan
0
–
Arsenal
0",Unibet,+509,+270,-182,"Sunday, 09 Mar 2008, 15:00",0:0
"Wigan
0
–
Arsenal
0",William Hill,+550,+260,-175,"Sunday, 09 Mar 2008, 15:00",0:0
"Newcastle
2
–
Fulham
0",bet-at-home,-111,+225,+300,"Saturday, 22 Mar 2008, 14:00",2:0
"Newcastle
2
–
Fulham
0",bet365,-120,+240,+375,"Saturday, 22 Mar 2008, 14:00",2:0
"Newcastle
2
–
Fulham
0",bwin,-133,+235,+334,"Saturday, 22 Mar 2008, 14:00",2:0
"Newcastle
2
–
Fulham
0",Interwetten,-118,+220,+280,"Saturday, 22 Mar 2008, 14:00",2:0
"Newcastle
2
–
Fulham
0",Pinnacle,-120,+259,+388,"Saturday, 22 Mar 2008, 14:00",2:0
"Newcastle
2
–
Fulham
0",Unibet,-133,+229,+400,"Saturday, 22 Mar 2008, 14:00",2:0
"Newcastle
2
–
Fulham
0",William Hill,-139,+250,+400,"Saturday, 22 Mar 2008, 14:00",2:0
"Liverpool
3
–
Newcastle
0",bet-at-home,-250,+309,+700,"Saturday, 08 Mar 2008, 14:00",3:0
"Liverpool
3
–
Newcastle
0",bet365,-10000,+1200,+5000,"Saturday, 08 Mar 2008, 14:00",3:0
"Liverpool
3
–
Newcastle
0",bwin,-286,+325,+700,"Saturday, 08 Mar 2008, 14:00",3:0
"Liverpool
3
–
Newcastle
0",Interwetten,-250,+280,+600,"Saturday, 08 Mar 2008, 14:00",3:0
"Liverpool
3
–
Newcastle
0",Pinnacle,-303,+366,+930,"Saturday, 08 Mar 2008, 14:00",3:0
"Liverpool
3
–
Newcastle
0",Unibet,-286,+325,+950,"Saturday, 08 Mar 2008, 14:00",3:0
"Liverpool
3
–
Newcastle
0",William Hill,-227,+210,+800,"Saturday, 08 Mar 2008, 14:00",3:0
"Wigan
2
–
Birmingham
0",bet-at-home,+110,+220,+240,"Saturday, 05 Apr 2008, 14:00",2:0
"Wigan
2
–
Birmingham
0",bet365,-833,+600,+2500,"Saturday, 05 Apr 2008, 14:00",2:0
"Wigan
2
–
Birmingham
0",bwin,-105,+220,+260,"Saturday, 05 Apr 2008, 14:00",2:0
"Wigan
2
–
Birmingham
0",Interwetten,+110,+200,+229,"Saturday, 05 Apr 2008, 14:00",2:0
"Wigan
2
–
Birmingham
0",Pinnacle,+121,+225,+270,"Saturday, 05 Apr 2008, 14:00",2:0
"Wigan
2
–
Birmingham
0",Unibet,+110,+220,+245,"Saturday, 05 Apr 2008, 14:00",2:0
"Wigan
2
–
Birmingham
0",William Hill,-667,+400,+1400,"Saturday, 05 Apr 2008, 14:00",2:0
"Blackburn
3
–
Wigan
1",bet-at-home,-133,+240,+359,"Saturday, 22 Mar 2008, 14:00",3:1
"Blackburn
3
–
Wigan
1",bet365,-175,+240,+600,"Saturday, 22 Mar 2008, 14:00",3:1
"Blackburn
3
–
Wigan
1",bwin,-139,+235,+350,"Saturday, 22 Mar 2008, 14:00",3:1
"Blackburn
3
–
Wigan
1",Interwetten,-133,+229,+320,"Saturday, 22 Mar 2008, 14:00",3:1
"Blackburn
3
–
Wigan
1",Pinnacle,+106,+233,+309,"Saturday, 22 Mar 2008, 14:00",3:1
"Blackburn
3
–
Wigan
1",Unibet,-111,+225,+320,"Saturday, 22 Mar 2008, 14:00",3:1
"Blackburn
3
–
Wigan
1",William Hill,-175,+220,+500,"Saturday, 22 Mar 2008, 14:00",3:1
"Wigan
1
–
Bolton
0",bet-at-home,+120,+225,+210,"Sunday, 16 Mar 2008, 14:00",1:0
"Wigan
1
–
Bolton
0",bet365,+129,+225,+220,"Sunday, 16 Mar 2008, 14:00",1:0
"Wigan
1
–
Bolton
0",bwin,+110,+215,+225,"Sunday, 16 Mar 2008, 14:00",1:0
"Wigan
1
–
Bolton
0",Interwetten,+120,+210,+200,"Sunday, 16 Mar 2008, 14:00",1:0
"Wigan
1
–
Bolton
0",Pinnacle,+134,+211,+239,"Sunday, 16 Mar 2008, 14:00",1:0
"Wigan
1
–
Bolton
0",Unibet,+125,+225,+210,"Sunday, 16 Mar 2008, 14:00",1:0
"Wigan
1
–
Bolton
0",William Hill,+120,+220,+240,"Sunday, 16 Mar 2008, 14:00",1:0
"Manchester Utd
4
–
Aston Villa
0",bet-at-home,-286,+350,+750,"Saturday, 29 Mar 2008, 16:15",4:0
"Manchester Utd
4
–
Aston Villa
0",bet365,-303,+375,+1000,"Saturday, 29 Mar 2008, 16:15",4:0
"Manchester Utd
4
–
Aston Villa
0",bwin,-333,+375,+750,"Saturday, 29 Mar 2008, 16:15",4:0
"Manchester Utd
4
–
Aston Villa
0",Interwetten,-303,+320,+700,"Saturday, 29 Mar 2008, 16:15",4:0
"Manchester Utd
4
–
Aston Villa
0",Pinnacle,-333,+417,+1091,"Saturday, 29 Mar 2008, 16:15",4:0
"Manchester Utd
4
–
Aston Villa
0",Unibet,-303,+350,+900,"Saturday, 29 Mar 2008, 16:15",4:0
"Manchester Utd
4
–
Aston Villa
0",William Hill,-357,+400,+1000,"Saturday, 29 Mar 2008, 16:15",4:0
"Reading
0
–
Blackburn
0",bet-at-home,+145,+220,+175,"Saturday, 29 Mar 2008, 14:00",0:0
"Reading
0
–
Blackburn
0",bet365,+129,+229,+220,"Saturday, 29 Mar 2008, 14:00",0:0
"Reading
0
–
Blackburn
0",bwin,+140,+200,+185,"Saturday, 29 Mar 2008, 14:00",0:0
"Reading
0
–
Blackburn
0",Interwetten,+129,+210,+179,"Saturday, 29 Mar 2008, 14:00",0:0
"Reading
0
–
Blackburn
0",Pinnacle,+134,+225,+222,"Saturday, 29 Mar 2008, 14:00",0:0
"Reading
0
–
Blackburn
0",Unibet,+135,+225,+190,"Saturday, 29 Mar 2008, 14:00",0:0
"Reading
0
–
Blackburn
0",William Hill,+140,+229,+187,"Saturday, 29 Mar 2008, 14:00",0:0
"Middlesbrough
2
–
Manchester Utd
2",bet-at-home,+660,+320,-250,"Sunday, 06 Apr 2008, 12:30",2:2
"Middlesbrough
2
–
Manchester Utd
2",bet365,+700,+320,-227,"Sunday, 06 Apr 2008, 12:30",2:2
"Middlesbrough
2
–
Manchester Utd
2",bwin,+650,+300,-250,"Sunday, 06 Apr 2008, 12:30",2:2
"Middlesbrough
2
–
Manchester Utd
2",Interwetten,+550,+270,-222,"Sunday, 06 Apr 2008, 12:30",2:2
"Middlesbrough
2
–
Manchester Utd
2",Pinnacle,+750,+348,-227,"Sunday, 06 Apr 2008, 12:30",2:2
"Middlesbrough
2
–
Manchester Utd
2",Unibet,+675,+285,-222,"Sunday, 06 Apr 2008, 12:30",2:2
"Middlesbrough
2
–
Manchester Utd
2",William Hill,+650,+350,-250,"Sunday, 06 Apr 2008, 12:30",2:2
"Everton
1
–
West Ham
1",bet-at-home,-133,+240,+359,"Saturday, 22 Mar 2008, 16:15",1:1
"Everton
1
–
West Ham
1",bet365,-455,+450,+1400,"Saturday, 22 Mar 2008, 16:15",1:1
"Everton
1
–
West Ham
1",bwin,-149,+235,+400,"Saturday, 22 Mar 2008, 16:15",1:1
"Everton
1
–
West Ham
1",Interwetten,-154,+250,+350,"Saturday, 22 Mar 2008, 16:15",1:1
"Everton
1
–
West Ham
1",Pinnacle,-164,+279,+521,"Saturday, 22 Mar 2008, 16:15",1:1
"Everton
1
–
West Ham
1",Unibet,-143,+240,+425,"Saturday, 22 Mar 2008, 16:15",1:1
"Everton
1
–
West Ham
1",William Hill,-152,+250,+450,"Saturday, 22 Mar 2008, 16:15",1:1
"Sunderland
0
–
Everton
1",bet-at-home,+210,+215,+125,"Sunday, 09 Mar 2008, 14:00",0:1
"Sunderland
0
–
Everton
1",bet365,+300,+150,+150,"Sunday, 09 Mar 2008, 14:00",0:1
"Sunderland
0
–
Everton
1",bwin,+220,+220,+110,"Sunday, 09 Mar 2008, 14:00",0:1
"Sunderland
0
–
Everton
1",Interwetten,+200,+200,+125,"Sunday, 09 Mar 2008, 14:00",0:1
"Sunderland
0
–
Everton
1",Pinnacle,+222,+215,+137,"Sunday, 09 Mar 2008, 14:00",0:1
"Sunderland
0
–
Everton
1",Unibet,+200,+225,+129,"Sunday, 09 Mar 2008, 14:00",0:1
"Sunderland
0
–
Everton
1",William Hill,+250,+220,+114,"Sunday, 09 Mar 2008, 14:00",0:1
"West Ham
1
–
Birmingham
1",bet-at-home,-125,+240,+325,"Saturday, 09 Feb 2008, 14:00",1:1
"West Ham
1
–
Birmingham
1",bet365,-137,+250,+400,"Saturday, 09 Feb 2008, 14:00",1:1
"West Ham
1
–
Birmingham
1",bwin,-139,+229,+365,"Saturday, 09 Feb 2008, 14:00",1:1
"West Ham
1
–
Birmingham
1",Interwetten,-133,+229,+320,"Saturday, 09 Feb 2008, 14:00",1:1
"West Ham
1
–
Birmingham
1",Pinnacle,-132,+254,+408,"Saturday, 09 Feb 2008, 14:00",1:1
"West Ham
1
–
Birmingham
1",Unibet,-143,+229,+450,"Saturday, 09 Feb 2008, 14:00",1:1
"West Ham
1
–
Birmingham
1",William Hill,-139,+250,+400,"Saturday, 09 Feb 2008, 14:00",1:1
"Fulham
0
–
West Ham
1",bet-at-home,+154,+220,+165,"Saturday, 23 Feb 2008, 14:00",0:1
"Fulham
0
–
West Ham
1",bet365,+170,+225,+163,"Saturday, 23 Feb 2008, 14:00",0:1
"Fulham
0
–
West Ham
1",bwin,+154,+210,+160,"Saturday, 23 Feb 2008, 14:00",0:1
"Fulham
0
–
West Ham
1",Interwetten,+154,+210,+154,"Saturday, 23 Feb 2008, 14:00",0:1
"Fulham
0
–
West Ham
1",Pinnacle,+174,+222,+174,"Saturday, 23 Feb 2008, 14:00",0:1
"Fulham
0
–
West Ham
1",Unibet,+160,+225,+160,"Saturday, 23 Feb 2008, 14:00",0:1
"Fulham
0
–
West Ham
1",William Hill,+160,+220,+175,"Saturday, 23 Feb 2008, 14:00",0:1
"Liverpool
4
–
West Ham
0",bet-at-home,-250,+309,+700,"Wednesday, 05 Mar 2008, 19:00",4:0
"Liverpool
4
–
West Ham
0",bet365,-1250,+700,+3300,"Wednesday, 05 Mar 2008, 19:00",4:0
"Liverpool
4
–
West Ham
0",bwin,-250,+300,+625,"Wednesday, 05 Mar 2008, 19:00",4:0
"Liverpool
4
–
West Ham
0",Interwetten,-250,+280,+600,"Wednesday, 05 Mar 2008, 19:00",4:0
"Liverpool
4
–
West Ham
0",Pinnacle,-263,+373,+885,"Wednesday, 05 Mar 2008, 19:00",4:0
"Liverpool
4
–
West Ham
0",Unibet,-250,+300,+800,"Wednesday, 05 Mar 2008, 19:00",4:0
"Liverpool
4
–
West Ham
0",William Hill,-1667,+700,+2000,"Wednesday, 05 Mar 2008, 19:00",4:0
"Manchester City
1
–
Arsenal
3",bet-at-home,+290,+220,-105,"Saturday, 02 Feb 2008, 11:45",1:3
"Manchester City
1
–
Arsenal
3",bet365,+400,+260,-137,"Saturday, 02 Feb 2008, 11:45",1:3
"Manchester City
1
–
Arsenal
3",bwin,+355,+220,-133,"Saturday, 02 Feb 2008, 11:45",1:3
"Manchester City
1
–
Arsenal
3",Interwetten,+300,+220,-125,"Saturday, 02 Feb 2008, 11:45",1:3
"Manchester City
1
–
Arsenal
3",Pinnacle,+401,+239,-133,"Saturday, 02 Feb 2008, 11:45",1:3
"Manchester City
1
–
Arsenal
3",Unibet,+400,+235,-135,"Saturday, 02 Feb 2008, 11:45",1:3
"Manchester City
1
–
Arsenal
3",William Hill,+350,+250,-125,"Saturday, 02 Feb 2008, 11:45",1:3
"Manchester City
0
–
Everton
2",bet-at-home,+129,+220,+200,"Monday, 25 Feb 2008, 19:00",0:2
"Manchester City
0
–
Everton
2",bet365,+163,+188,+188,"Monday, 25 Feb 2008, 19:00",0:2
"Manchester City
0
–
Everton
2",bwin,+140,+204,+179,"Monday, 25 Feb 2008, 19:00",0:2
"Manchester City
0
–
Everton
2",Interwetten,+129,+210,+179,"Monday, 25 Feb 2008, 19:00",0:2
"Manchester City
0
–
Everton
2",Pinnacle,+165,+197,+204,"Monday, 25 Feb 2008, 19:00",0:2
"Manchester City
0
–
Everton
2",Unibet,+154,+220,+170,"Monday, 25 Feb 2008, 19:00",0:2
"Manchester City
0
–
Everton
2",William Hill,+150,+179,+175,"Monday, 25 Feb 2008, 19:00",0:2
"Middlesbrough
1
–
Fulham
0",bet-at-home,-111,+225,+300,"Saturday, 09 Feb 2008, 14:00",1:0
"Middlesbrough
1
–
Fulham
0",bet365,-110,+229,+333,"Saturday, 09 Feb 2008, 14:00",1:0
"Middlesbrough
1
–
Fulham
0",bwin,-118,+225,+300,"Saturday, 09 Feb 2008, 14:00",1:0
"Middlesbrough
1
–
Fulham
0",Interwetten,-118,+220,+280,"Saturday, 09 Feb 2008, 14:00",1:0
"Middlesbrough
1
–
Fulham
0",Pinnacle,-106,+224,+317,"Saturday, 09 Feb 2008, 14:00",1:0
"Middlesbrough
1
–
Fulham
0",Unibet,-118,+225,+334,"Saturday, 09 Feb 2008, 14:00",1:0
"Middlesbrough
1
–
Fulham
0",William Hill,-120,+240,+350,"Saturday, 09 Feb 2008, 14:00",1:0
"Wigan
2
–
Derby
0",bet-at-home,-167,+245,+500,"Saturday, 23 Feb 2008, 14:00",2:0
"Wigan
2
–
Derby
0",bet365,-120,+175,+600,"Saturday, 23 Feb 2008, 14:00",2:0
"Wigan
2
–
Derby
0",bwin,-167,+240,+450,"Saturday, 23 Feb 2008, 14:00",2:0
"Wigan
2
–
Derby
0",Interwetten,-167,+250,+400,"Saturday, 23 Feb 2008, 14:00",2:0
"Wigan
2
–
Derby
0",Pinnacle,-179,+289,+600,"Saturday, 23 Feb 2008, 14:00",2:0
"Wigan
2
–
Derby
0",Unibet,-161,+240,+500,"Saturday, 23 Feb 2008, 14:00",2:0
"Wigan
2
–
Derby
0",William Hill,-139,+175,+450,"Saturday, 23 Feb 2008, 14:00",2:0
"Bolton
1
–
Liverpool
3",bet-at-home,+359,+240,-133,"Sunday, 02 Mar 2008, 12:30",1:3
"Bolton
1
–
Liverpool
3",bet365,+1200,+450,-400,"Sunday, 02 Mar 2008, 12:30",1:3
"Bolton
1
–
Liverpool
3",bwin,+375,+229,-143,"Sunday, 02 Mar 2008, 12:30",1:3
"Bolton
1
–
Liverpool
3",Interwetten,+300,+220,-125,"Sunday, 02 Mar 2008, 12:30",1:3
"Bolton
1
–
Liverpool
3",Pinnacle,+391,+245,-125,"Sunday, 02 Mar 2008, 12:30",1:3
"Bolton
1
–
Liverpool
3",Unibet,+340,+240,-125,"Sunday, 02 Mar 2008, 12:30",1:3
"Bolton
1
–
Liverpool
3",William Hill,+400,+250,-139,"Sunday, 02 Mar 2008, 12:30",1:3
"Manchester City
0
–
Wigan
0",bet-at-home,-200,+280,+550,"Saturday, 01 Mar 2008, 16:15",0:0
"Manchester City
0
–
Wigan
0",bet365,+138,+129,+375,"Saturday, 01 Mar 2008, 16:15",0:0
"Manchester City
0
–
Wigan
0",bwin,-125,+229,+320,"Saturday, 01 Mar 2008, 16:15",0:0
"Manchester City
0
–
Wigan
0",Interwetten,-125,+220,+300,"Saturday, 01 Mar 2008, 16:15",0:0
"Manchester City
0
–
Wigan
0",Pinnacle,+106,+204,+336,"Saturday, 01 Mar 2008, 16:15",0:0
"Manchester City
0
–
Wigan
0",Unibet,-111,+225,+320,"Saturday, 01 Mar 2008, 16:15",0:0
"Manchester City
0
–
Wigan
0",William Hill,+100,+150,+350,"Saturday, 01 Mar 2008, 16:15",0:0
"Chelsea
1
–
Reading
0",bet-at-home,-400,+450,+900,"Wednesday, 30 Jan 2008, 18:45",1:0
"Chelsea
1
–
Reading
0",bet365,-455,+500,+1400,"Wednesday, 30 Jan 2008, 18:45",1:0
"Chelsea
1
–
Reading
0",bwin,-500,+465,+1000,"Wednesday, 30 Jan 2008, 18:45",1:0
"Chelsea
1
–
Reading
0",Interwetten,-500,+420,+1000,"Wednesday, 30 Jan 2008, 18:45",1:0
"Chelsea
1
–
Reading
0",Pinnacle,-385,+428,+1291,"Wednesday, 30 Jan 2008, 18:45",1:0
"Chelsea
1
–
Reading
0",Unibet,-455,+434,+1300,"Wednesday, 30 Jan 2008, 18:45",1:0
"Chelsea
1
–
Reading
0",William Hill,-455,+450,+1400,"Wednesday, 30 Jan 2008, 18:45",1:0
"Reading
0
–
Bolton
2",bet-at-home,+104,+225,+250,"Saturday, 02 Feb 2008, 14:00",0:2
"Reading
0
–
Bolton
2",bet365,+110,+220,+275,"Saturday, 02 Feb 2008, 14:00",0:2
"Reading
0
–
Bolton
2",bwin,+100,+215,+254,"Saturday, 02 Feb 2008, 14:00",0:2
"Reading
0
–
Bolton
2",Interwetten,+110,+210,+220,"Saturday, 02 Feb 2008, 14:00",0:2
"Reading
0
–
Bolton
2",Pinnacle,+102,+227,+299,"Saturday, 02 Feb 2008, 14:00",0:2
"Reading
0
–
Bolton
2",Unibet,+110,+220,+250,"Saturday, 02 Feb 2008, 14:00",0:2
"Reading
0
–
Bolton
2",William Hill,+300,+240,-139,"Saturday, 02 Feb 2008, 14:00",0:2
"Blackburn
1
–
Fulham
1",bet-at-home,-167,+250,+475,"Saturday, 08 Mar 2008, 14:00",1:1
"Blackburn
1
–
Fulham
1",bet365,-110,+163,+500,"Saturday, 08 Mar 2008, 14:00",1:1
"Blackburn
1
–
Fulham
1",bwin,-200,+260,+525,"Saturday, 08 Mar 2008, 14:00",1:1
"Blackburn
1
–
Fulham
1",Interwetten,-222,+270,+550,"Saturday, 08 Mar 2008, 14:00",1:1
"Blackburn
1
–
Fulham
1",Pinnacle,-159,+288,+512,"Saturday, 08 Mar 2008, 14:00",1:1
"Blackburn
1
–
Fulham
1",Unibet,-182,+265,+525,"Saturday, 08 Mar 2008, 14:00",1:1
"Blackburn
1
–
Fulham
1",William Hill,-125,+162,+450,"Saturday, 08 Mar 2008, 14:00",1:1
"Wigan
1
–
West Ham
0",bet-at-home,+150,+220,+170,"Saturday, 02 Feb 2008, 14:00",1:0
"Wigan
1
–
West Ham
0",bet365,+175,+225,+163,"Saturday, 02 Feb 2008, 14:00",1:0
"Wigan
1
–
West Ham
0",bwin,+175,+215,+140,"Saturday, 02 Feb 2008, 14:00",1:0
"Wigan
1
–
West Ham
0",Interwetten,+160,+210,+150,"Saturday, 02 Feb 2008, 14:00",1:0
"Wigan
1
–
West Ham
0",Pinnacle,+185,+202,+175,"Saturday, 02 Feb 2008, 14:00",1:0
"Wigan
1
–
West Ham
0",Unibet,+165,+220,+160,"Saturday, 02 Feb 2008, 14:00",1:0
"Wigan
1
–
West Ham
0",William Hill,-200,+240,+500,"Saturday, 02 Feb 2008, 14:00",1:0
"Everton
0
–
Tottenham
0",bet-at-home,+110,+225,+235,"Wednesday, 30 Jan 2008, 19:00",0:0
"Everton
0
–
Tottenham
0",bet365,+160,+225,+175,"Wednesday, 30 Jan 2008, 19:00",0:0
"Everton
0
–
Tottenham
0",bwin,+129,+210,+190,"Wednesday, 30 Jan 2008, 19:00",0:0
"Everton
0
–
Tottenham
0",Interwetten,+129,+210,+179,"Wednesday, 30 Jan 2008, 19:00",0:0
"Everton
0
–
Tottenham
0",Pinnacle,+154,+222,+196,"Wednesday, 30 Jan 2008, 19:00",0:0
"Everton
0
–
Tottenham
0",Unibet,+125,+220,+210,"Wednesday, 30 Jan 2008, 19:00",0:0
"Everton
0
–
Tottenham
0",William Hill,+137,+229,+190,"Wednesday, 30 Jan 2008, 19:00",0:0
"Liverpool
3
–
Sunderland
0",bet-at-home,-400,+400,+1100,"Saturday, 02 Feb 2008, 16:15",3:0
"Liverpool
3
–
Sunderland
0",bet365,-333,+400,+1100,"Saturday, 02 Feb 2008, 16:15",3:0
"Liverpool
3
–
Sunderland
0",bwin,-400,+375,+1000,"Saturday, 02 Feb 2008, 16:15",3:0
"Liverpool
3
–
Sunderland
0",Interwetten,-370,+359,+800,"Saturday, 02 Feb 2008, 16:15",3:0
"Liverpool
3
–
Sunderland
0",Pinnacle,-333,+408,+1099,"Saturday, 02 Feb 2008, 16:15",3:0
